url
https://www.bild.de
https://www.tagesschau.de
https://www.zdf.de/nachrichten
https://www.spiegel.de
https://www.faz.net
https://www.sueddeutsche.de
https://www.zeit.de
https://www.n-tv.de
https://www.welt.de
https://www.t-online.de/nachrichten
https://www.br.de/nachrichten
https://www.heise.de
https://www.golem.de
https://www.handelsblatt.com
https://www.focus.de
https://www.derstandard.at
https://kurier.at
https://orf.at
https://www.nzz.ch
https://www.watson.de
https://rp-online.de
https://www.berliner-zeitung.de
https://www.tagesspiegel.de
https://www.fr.de
https://www.mdr.de/nachrichten
https://www.swr.de/swraktuell
https://www.waz.de
https://www.augsburger-allgemeine.de
https://www.bbc.com/news
https://www.cnn.com
https://www.reuters.com
https://www.aljazeera.com/news
https://www.theguardian.com/world
https://www.nytimes.com
https://www.washingtonpost.com
https://www.cnbc.com/world
https://www.bloomberg.com
https://www.politico.com
