url
https://towardsdatascience.com
https://www.kdnuggets.com
https://www.datacamp.com/community
https://www.analyticsvidhya.com
https://www.datasciencecentral.com
https://theaiexchange.com
https://www.aitrends.com
https://openai.com/blog
https://ai.googleblog.com
https://blogs.microsoft.com/ai/
https://www.deepmind.com/blog
https://www.ibm.com/blogs/watson-health/
https://www.oreilly.com/radar/topics/data/
https://www.technologyreview.com/ai/
https://arxiv.org/list/cs.LG/recent
https://www.datanami.com
https://www.infoq.com/ai-ml-data-eng/
https://venturebeat.com/category/ai/
https://medium.com/topic/artificial-intelligence
https://insidebigdata.com
